source_vocabulary_id,source_code,n_events
ATC,B01AC24,24697
ATC,B01AC27,303
ATC,B01AC30,193210
ATC,B01AE05,217
ATC,B01AE07,67680
ATC,B01AF01,144009
ATC,B01AF02,167258
ATC,B01AF03,12064
ATC,B01AX05,2334
ATC,B01AX06,3780
ATC,B02AA02,70587
ATC,B02BD02,3576
ATC,B02BD04,457
ATC,B02BD06,424
ATC,B02BX04,685
ATC,B02BX05,1175
ATC,B03BA01,766
ATC,B03BA02,10373
ATC,B03BA03,90205
ATC,B03XA01,11734
ATC,B03XA02,24723
ATC,B03XA03,8327
ATC,B04AB01,4653
ATC,B04AB02,14048
ATC,B04AB03,532
ATC,B04AC01,627
ATC,B04AC02,1864
ATC,B04AC04,3206
ATC,B04AD01,817
ATC,B04AD02,1066
ATC,B04AX03,548
ATC,B05BB01,341
ATC,B05CB01,376
ATC,B05D,2803
ATC,B05DA,41450
ATC,B05DB,28064
ATC,B05XA03,141
ATC,B05XA09,133
ATC,B06AA55,343
ATC,B06AC01,456
ATC,B06AC02,361
ATC,C01AA05,222957
ATC,C01AX70,851
ATC,C01BA01,9091
ATC,C01BA03,8636
ATC,C01BB02,2164
ATC,C01BC03,4129
ATC,C01BC04,113840
ATC,C01BD01,43198
ATC,C01BD07,9213
ATC,C01CA01,5138
ATC,C01CA24,39071
ATC,C01DA02,274570
ATC,C01DA08,349169
ATC,C01DA14,565366
ATC,C01DA70,3052
ATC,C01EB17,400
ATC,C02AB01,556
ATC,C02AC01,3311
ATC,C02AC05,96796
ATC,C02CA01,22713
ATC,C02CB01,409
ATC,C02DB01,380
ATC,C02DC01,234
ATC,C02DE01,2766
ATC,C02DE02,5192
ATC,C02DE04,10209
ATC,C02DE10,3657
ATC,C02DE12,1615
ATC,C02DE13,1060
ATC,C02DE14,505
ATC,C02EA01,7602
ATC,C02EA02,30835
ATC,C02EA03,6990
ATC,C02EA05,2376
ATC,C02EA06,1214
ATC,C02EA08,115
ATC,C02KX01,2278
ATC,C02KX02,609
ATC,C02KX04,2019
ATC,C02KX05,1528
ATC,C02LA01,532
ATC,C02LM02,6677
ATC,C02LM03,564
ATC,C03AA03,148603
ATC,C03AA09,403
ATC,C03BA04,159
ATC,C03BA08,174
ATC,C03BA11,55199
ATC,C03CA01,853736
ATC,C03CA02,158
ATC,C03DA01,231311
ATC,C03DB01,744
ATC,C03DB02,426
ATC,C03EA01,473684
ATC,C03EA02,38899
ATC,C03EB01,74757
ATC,C04AE01,6599
ATC,C04AX01,1695
ATC,C05AA01,17369
ATC,C05AA05,1234
ATC,C05AA08,66097
ATC,C07AA01,842
ATC,C07AA02,694
ATC,C07AA03,33165
ATC,C07AA05,330478
ATC,C07AA06,4528
ATC,C07AA07,84838
ATC,C07AB02,1132017
ATC,C07AB03,229950
ATC,C07AB04,47831
ATC,C07AB05,96749
ATC,C07AB07,2618322
ATC,C07AB08,83455
ATC,C07AB12,42850
ATC,C07AB52,215
ATC,C07AG01,7092
ATC,C07AG02,225276
ATC,C07BB02,39782
ATC,C07BB07,144332
ATC,C07BB12,1589
ATC,C07FB02,109147
ATC,C07FB03,4839
ATC,C08CA01,1359049
ATC,C08CA02,368604
ATC,C08CA03,32873
ATC,C08CA05,163376
ATC,C08CA06,655
ATC,C08CA07,20355
ATC,C08CA10,47267
ATC,C08CA13,402429
ATC,C08DA01,81134
ATC,C08DB01,177449
ATC,C09AA01,45531
ATC,C09AA02,809020
ATC,C09AA03,153036
ATC,C09AA04,150297
ATC,C09AA05,970430
ATC,C09AA06,15126
ATC,C09AA08,264
ATC,C09AA16,321
ATC,C09BA02,379491
ATC,C09BA03,80208
ATC,C09BA04,42432
ATC,C09BA05,39795
ATC,C09BA06,8048
ATC,C09BB02,7818
ATC,C09BB04,23057
ATC,C09BB05,11402
ATC,C09BB10,341
ATC,C09BX01,4483
ATC,C09BX02,225
ATC,C09CA,1018
ATC,C09CA01,823902
ATC,C09CA02,24604
ATC,C09CA03,270569
ATC,C09CA06,732974
ATC,C09CA07,205135
ATC,C09CA08,44087
ATC,C09DA01,429709
ATC,C09DA02,17365
ATC,C09DA03,187380
ATC,C09DA06,293508
ATC,C09DA07,144041
ATC,C09DA08,12327
ATC,C09DB01,77718
ATC,C09DB02,3931
ATC,C09DX01,34705
ATC,C09DX04,8229
ATC,C09XA02,416
ATC,C10AA01,2204295
ATC,C10AA02,101382
ATC,C10AA03,138071
ATC,C10AA04,186623
ATC,C10AA05,1336479
ATC,C10AA06,1333
ATC,C10AA07,560873
ATC,C10AB01,366
ATC,C10AB02,14608
ATC,C10AB04,11902
ATC,C10AB05,25121
ATC,C10AC01,19306
ATC,C10AC02,3546
ATC,C10AD06,430
ATC,C10AX09,191839
ATC,C10AX13,554
ATC,C10AX14,138
ATC,C10BA02,8594
ATC,C10BA06,379
ATC,C10BX11,647
ATC,D01AA02,3918
ATC,D01AC01,920
ATC,D01AC02,20505
ATC,D01AC03,16708
ATC,D01AC07,9404
ATC,D01AC08,2313
ATC,D01AC20,100753
ATC,D01AE15,16482
ATC,D01AE16,40112
ATC,D01BA01,327
ATC,D01BA02,140963
ATC,D02AE01,40276
ATC,D02AX,18162
ATC,D02BB01,574
ATC,D03AX01,298
ATC,D03AX02,139
ATC,D03BA02,518
ATC,D03BA52,832
ATC,D04AB01,204
ATC,D05AA,2000
ATC,D05AC01,188
ATC,D05AX,124
ATC,D05AX02,32778
ATC,D05AX03,5848
ATC,D05AX05,362
ATC,D05AX52,51135
ATC,D05BB02,21103
ATC,D06AX01,25335
ATC,D06AX07,235
ATC,D06BA01,153
ATC,D06BB03,18227
ATC,D06BB04,18757
ATC,D06BB06,658
ATC,D06BB10,11488
ATC,D06BX01,49901
ATC,D06BX02,1817
ATC,D07AA02,67025
ATC,D07AB01,9790
ATC,D07AB02,156690
ATC,D07AB08,54430
ATC,D07AB09,927
ATC,D07AB10,757
ATC,D07AC01,253320
ATC,D07AC03,5286
ATC,D07AC04,292
ATC,D07AC06,115
ATC,D07AC08,121
ATC,D07AC09,447
ATC,D07AC13,189539
ATC,D07AC14,16820
ATC,D07AD01,106558
ATC,D07BA01,115
ATC,D07BA04,43318
ATC,D07BB01,1024
ATC,D07BB04,48654
ATC,D07BC01,44693
ATC,D07CA01,38918
ATC,D07CB01,4227
ATC,D07CC01,44560
ATC,D07XA01,703
ATC,D07XB01,1948
ATC,D07XB02,2788
ATC,D07XB05,6600
ATC,D07XC01,99178
ATC,D07XC02,105
ATC,D09AA01,169
ATC,D09AB01,5477
ATC,D10AD01,5627
ATC,D10AE01,237
ATC,D10AF01,18228
ATC,D10AX03,37805
ATC,D10BA01,55421
ATC,D11A,314
ATC,D11AH01,8041
ATC,D11AH02,1707
ATC,D11AH04,670
ATC,D11AH05,579
ATC,D11AX14,3350
ATC,D11AX15,843
ATC,E000001,226417
ATC,E000002,98190
ATC,E000003,26328
ATC,E000004,8032
ATC,E000005,337
ATC,E000006,34991
ATC,E000007,38334
ATC,E000008,553
ATC,E0000UV,626513
ATC,E0001A1,7134
ATC,G01AA10,46073
ATC,G01AE10,293
ATC,G01AF01,22534
ATC,G01AF02,6726
ATC,G01AF04,10555
ATC,G01AF05,21049
ATC,G01AF07,468
ATC,G01AF08,2953
ATC,G01AG02,1467
ATC,G01AX03,1069
ATC,G02AB01,432
ATC,G02BA03,25805
ATC,G02CA02,328
ATC,G02CB01,11529
ATC,G02CB03,3122
ATC,G02CB04,1195
ATC,G03AA07,624
ATC,G03AA09,2314
ATC,G03AA10,2914
ATC,G03AB03,1038
ATC,G03AC03,26032
ATC,G03AC06,677
ATC,G03BA03,130899
ATC,G03BB01,2584
ATC,G03CA03,1741336
ATC,G03CA04,34589
ATC,G03CA53,673
ATC,G03CA57,2530
ATC,G03CB01,7342
ATC,G03CC04,9314
ATC,G03CX01,49802
ATC,G03DA02,63457
ATC,G03DA04,20557
ATC,G03DB01,79998
ATC,G03DB02,20856
ATC,G03DB08,2172
ATC,G03DC02,59260
ATC,G03DC03,15322
ATC,G03DC05,50144
ATC,G03FA01,311351
ATC,G03FA12,125172
ATC,G03FA14,92452
ATC,G03FA17,33929
ATC,G03FB01,12495
ATC,G03FB05,212338
ATC,G03FB06,162045
ATC,G03FB08,84156
ATC,G03FB09,21513
ATC,G03FB11,1893
ATC,G03GA01,14579
ATC,G03GA02,9468
ATC,G03GA04,1997
ATC,G03GA05,13559
ATC,G03GA06,13847
ATC,G03GA09,516
ATC,G03GA30,893
ATC,G03GB02,5339
ATC,G03HA01,4252
ATC,G03HB01,231654
ATC,G03XA01,216
ATC,G03XB02,1367
ATC,G03XC01,2380
ATC,G04AA01,4763
ATC,G04AB05,5578
ATC,G04AC01,10418
ATC,G04BD,518
ATC,G04BD01,3022
ATC,G04BD04,49614
ATC,G04BD07,48010
ATC,G04BD08,82458
ATC,G04BD09,22926
ATC,G04BD10,4449
ATC,G04BD11,31339
ATC,G04BD12,111704
ATC,G04BDXX,702
ATC,G04BE01,18869
ATC,G04BE03,17013
ATC,G04BE04,2740
ATC,G04BE08,694
ATC,G04BE09,539
ATC,G04BE30,526
ATC,G04BX04,6202
ATC,G04BX05,3489
ATC,G04BX08,1220
ATC,G04BXXX,905
ATC,G04CA01,196064
ATC,G04CA02,543543
ATC,G04CA52,160822
ATC,G04CB01,308123
ATC,G04CB02,100448
ATC,H01AC01,11045
ATC,H01AX01,103
ATC,H01BA02,28383
ATC,H01BB02,118
ATC,H01CA02,9583
ATC,H01CB02,14657
ATC,H01CB03,10653
ATC,H01CC01,7338
ATC,H01CC02,882
ATC,H02AA02,10932
ATC,H02AB01,880
ATC,H02AB02,39989
ATC,H02AB04,129100
ATC,H02AB06,678257
ATC,H02AB07,124178
ATC,H02AB08,934
ATC,H02AB09,41374
ATC,H02AB13,145
ATC,H02BX01,15610
ATC,H03AA01,2015730
ATC,H03AA02,152
ATC,H03BA02,280
ATC,H03BB01,33888
ATC,H03BB02,182
ATC,H04AA01,17710
ATC,H05AA02,5031
ATC,H05BA01,28925
ATC,H05BX01,7753
ATC,H05BX02,1264
ATC,J01AA02,812433
ATC,J01AA04,60148
ATC,J01AA07,91045
ATC,J01CA02,6266
ATC,J01CA04,926584
ATC,J01CA06,339
ATC,J01CA08,320446
ATC,J01CE02,507494
ATC,J01CE08,21813
ATC,J01CE09,562
ATC,J01CF01,1309
ATC,J01CF02,5832
ATC,J01CF05,7885
ATC,J01CR02,313294
ATC,J01CR50,808
ATC,J01DA01,406862
ATC,J01DA06,45863
ATC,J01DA08,43095
ATC,J01DA09,98953
ATC,J01DA23,388
ATC,J01DA39,508
ATC,J01DB01,857117
ATC,J01DB05,9712
ATC,J01DC02,14812
ATC,J01DC04,2211
ATC,J01EA01,178313
ATC,J01EB05,526
ATC,J01ED20,153
ATC,J01EE01,28936
ATC,J01EE02,136883
ATC,J01FA01,48640
ATC,J01FA06,186854
ATC,J01FA09,134697
ATC,J01FA10,452040
ATC,J01FA15,26999
ATC,J01FF01,125949
ATC,J01GB01,622
ATC,J01MA01,28450
ATC,J01MA02,208310
ATC,J01MA04,2057
ATC,J01MA06,51657
ATC,J01MA08,263
ATC,J01MA11,162
ATC,J01MA12,70513
ATC,J01MA14,24323
ATC,J01X,711
ATC,J01XB01,543
ATC,J01XC01,2722
ATC,J01XE01,6033
ATC,J01XX01,3707
ATC,J01XX05,5040
ATC,J01XX08,1416
ATC,J02AB02,7195
ATC,J02AC01,390011
ATC,J02AC02,83506
ATC,J02AC03,1050
ATC,J02AC04,294
ATC,J04AB02,2915
ATC,J04BA02,3809
ATC,J05AB01,169229
ATC,J05AB09,2122
ATC,J05AB11,97240
ATC,J05AH02,870
ATC,J06BA01,8656
ATC,J06BA02,831
ATC,L01AA01,1667
ATC,L01AA02,1738
ATC,L01AA03,845
ATC,L01AX03,6291
ATC,L01BA01,99587
ATC,L01BB01,753
ATC,L01BB02,9302
ATC,L01BB04,164
ATC,L01BB05,512
ATC,L01BC04,272
ATC,L01BC06,22129
ATC,L01BC53,829
ATC,L01BC59,608
ATC,L01CA04,4987
ATC,L01CB,3060
ATC,L01CB01,1104
ATC,L01XE01,6573
ATC,L01XE02,543
ATC,L01XE03,948
ATC,L01XE04,3299
ATC,L01XE05,923
ATC,L01XE06,950
ATC,L01XE07,554
ATC,L01XE08,971
ATC,L01XE10,676
ATC,L01XE11,1119
ATC,L01XE13,824
ATC,L01XE14,137
ATC,L01XE15,275
ATC,L01XE16,394
ATC,L01XE17,458
ATC,L01XE18,1702
ATC,L01XE21,422
ATC,L01XE23,1291
ATC,L01XE24,140
ATC,L01XE25,744
ATC,L01XE26,780
ATC,L01XE27,1219
ATC,L01XE29,179
ATC,L01XE31,3265
ATC,L01XE33,3468
ATC,L01XE35,152
ATC,L01XE36,217
ATC,L01XX05,24728
ATC,L01XX11,1179
ATC,L01XX17,131
ATC,L01XX23,173
ATC,L01XX28,510
ATC,L01XX35,3122
ATC,L01XX46,301
ATC,L01XX47,416
ATC,L01XX50,264
ATC,L01XX52,363
ATC,L01XX54,194
ATC,L02AA02,908
ATC,L02AB02,1797
ATC,L02AE01,3231
ATC,L02AE02,54985
ATC,L02AE03,15040
ATC,L02AE04,2408
ATC,L02BA01,57645
ATC,L02BA02,732
ATC,L02BA03,4449
ATC,L02BB01,942
ATC,L02BB03,34595
ATC,L02BB04,8571
ATC,L02BG03,20114
ATC,L02BG04,70948
ATC,L02BG06,7868
ATC,L02BX02,10159
ATC,L02BX03,4441
ATC,L03AA02,16104
ATC,L03AA04,1625
ATC,L03AA10,264
ATC,L03AA13,22595
ATC,L03AA14,8846
ATC,L03AB01,131
ATC,L03AB04,1975
ATC,L03AB05,7500
ATC,L03AB07,19087
ATC,L03AB08,7003
ATC,L03AB13,944
ATC,L03AX13,11042
ATC,L04AA01,51199
ATC,L04AA05,2957
ATC,L04AA06,52719
ATC,L04AA10,829
ATC,L04AA11,5959
ATC,L04AA13,42106
ATC,L04AA14,177
ATC,L04AA17,3695
ATC,L04AA21,123
ATC,L04AA24,6446
ATC,L04AA27,9014
ATC,L04AA29,2304
ATC,L04AA31,4147
ATC,L04AA32,1413
ATC,L04AA37,1681
ATC,L04AB01,37710
ATC,L04AB04,51858
ATC,L04AB05,6401
ATC,L04AB06,22031
ATC,L04AC03,510
ATC,L04AC05,4672
ATC,L04AC07,3467
ATC,L04AC10,7002
ATC,L04AC13,2129
ATC,L04AC14,391
ATC,L04AC16,793
ATC,L04AD01,78736
ATC,L04AD02,33986
ATC,L04AX01,146598
ATC,L04AX02,460
ATC,L04AX03,343345
ATC,L04AX04,6654
ATC,L04AX05,5629
ATC,L04AX06,522
ATC,L04AX07,8611
ATC,M01AA01,197
ATC,M01AB01,50985
ATC,M01AB02,277
ATC,M01AB05,715646
ATC,M01AB08,28766
ATC,M01AB16,9315
ATC,M01AB51,9170
ATC,M01AB55,35998
ATC,M01AC01,51214
ATC,M01AC02,12455
ATC,M01AC05,102
ATC,M01AC06,243089
ATC,M01AE01,2091796
ATC,M01AE02,548600
ATC,M01AE03,280301
ATC,M01AE11,14190
ATC,M01AE14,576
ATC,M01AE51,7319
ATC,M01AE52,7298
ATC,M01AG01,12527
ATC,M01AG02,102132
ATC,M01AH01,111213
ATC,M01AH02,52533
ATC,M01AH03,16860
ATC,M01AH05,602883
ATC,M01AX01,16257
ATC,M01AX05,151097
ATC,M01AX17,100235
ATC,M01CB01,40381
ATC,M01CB03,8291
ATC,M01CC01,1814
ATC,M02AA07,213614
ATC,M02AA10,62075
ATC,M02AA15,21292
ATC,M03AX01,7641
ATC,M03BA03,198
ATC,M03BA52,28841
ATC,M03BA53,101
ATC,M03BB02,439
ATC,M03BB52,4369
ATC,M03BB53,3172
ATC,M03BC01,114288
ATC,M03BC51,149505
ATC,M03BX01,27193
ATC,M03BX02,651810
ATC,M04AA01,330518
ATC,M04AA03,5011
ATC,M04AB01,894
ATC,M05BA01,4726
ATC,M05BA02,4679
ATC,M05BA04,169237
ATC,M05BA06,21877
ATC,M05BA07,53613
ATC,M05BA08,347
ATC,M05BB03,32417
ATC,M05BB04,1094
ATC,M05BX03,4093
ATC,M05BX04,45452
ATC,M05XX,118
ATC,M09AA72,18861
ATC,M09AX01,15405
ATC,N01BB02,1470
ATC,N01BB20,1485
ATC,N01BX04,130
ATC,N02AA01,5003
ATC,N02AA03,2830
ATC,N02AA05,192184
ATC,N02AA59,471658
ATC,N02AB03,50758
ATC,N02AC02,361
ATC,N02AC04,17680
ATC,N02AE01,193304
ATC,N02AJ06,322836
ATC,N02AJ13,5787
ATC,N02AX02,534460
ATC,N02BA01,447
ATC,N02BA11,1580
ATC,N02BA71,6923
ATC,N02BB73,1210
ATC,N02BE01,1659741
ATC,N02BE51,2392
ATC,N02CA01,2130
ATC,N02CA52,17777
ATC,N02CA72,881
ATC,N02CC01,319637
ATC,N02CC02,27315
ATC,N02CC03,108281
ATC,N02CC04,74119
ATC,N02CC05,52417
ATC,N02CC06,69761
ATC,N02CC07,55371
ATC,N02CD01,6734
ATC,N02CD03,1608
ATC,N02CX04,12261
ATC,N03A,342
ATC,N03AA02,733
ATC,N03AA03,2237
ATC,N03AB02,17417
ATC,N03AB52,301
ATC,N03AD01,895
ATC,N03AE01,175147
ATC,N03AF01,156558
ATC,N03AF02,95493
ATC,N03AF03,335
ATC,N03AF04,906
ATC,N03AG01,266012
ATC,N03AG04,2040
ATC,N03AG06,584
ATC,N03AX09,181938
ATC,N03AX11,58052
ATC,N03AX12,223563
ATC,N03AX14,55884
ATC,N03AX15,5317
ATC,N03AX16,514887
ATC,N03AX17,400
ATC,N03AX18,12533
ATC,N03AX22,1773
ATC,N03AX23,1230
ATC,N04AA01,577
ATC,N04AA02,54256
ATC,N04AB02,193
ATC,N04AC01,254
ATC,N04BA02,94314
ATC,N04BA03,22246
ATC,N04BB01,6540
ATC,N04BC01,1183
ATC,N04BC02,1377
ATC,N04BC04,26576
ATC,N04BC05,162886
ATC,N04BC06,4299
ATC,N04BC07,286
ATC,N04BC09,4376
ATC,N04BD01,24677
ATC,N04BD02,11794
ATC,N04BX02,3336
ATC,N05AA01,23509
ATC,N05AA02,113997
ATC,N05AA03,624
ATC,N05AB01,7427
ATC,N05AB02,5833
ATC,N05AB03,116896
ATC,N05AB04,7875
ATC,N05AB08,330
ATC,N05AC01,4885
ATC,N05AC02,48930
ATC,N05AC04,124
ATC,N05AD01,47120
ATC,N05AD03,12355
ATC,N05AE02,352
ATC,N05AE03,5566
ATC,N05AE04,10663
ATC,N05AE05,2002
ATC,N05AF01,18519
ATC,N05AF03,74504
ATC,N05AF05,36495
ATC,N05AG02,406
ATC,N05AG03,269
ATC,N05AH02,466821
ATC,N05AH03,283598
ATC,N05AH04,574772
ATC,N05AH05,1458
ATC,N05AL01,20760
ATC,N05AL05,169
ATC,N05AN01,93582
ATC,N05AX08,220111
ATC,N05AX12,112411
ATC,N05AX13,10262
ATC,N05AX15,135
ATC,N05AX16,102
ATC,N05BA01,331724
ATC,N05BA02,31365
ATC,N05BA04,666804
ATC,N05BA05,7238
ATC,N05BA06,169886
ATC,N05BA09,11725
ATC,N05BA12,325787
ATC,N05BB01,22587
ATC,N05BB51,623
ATC,N05BE01,36663
ATC,N05CB02,8496
ATC,N05CD02,18902
ATC,N05CD05,8447
ATC,N05CD07,272981
ATC,N05CD08,17667
ATC,N05CF01,1045585
ATC,N05CF02,402552
ATC,N05CG01,240
ATC,N05CM02,419
ATC,N06AA02,748
ATC,N06AA03,339
ATC,N06AA04,28936
ATC,N06AA06,28626
ATC,N06AA09,137954
ATC,N06AA10,15865
ATC,N06AA12,85570
ATC,N06AA21,1347
ATC,N06AA22,3199
ATC,N06AB03,272230
ATC,N06AB04,647466
ATC,N06AB05,136728
ATC,N06AB06,227930
ATC,N06AB08,31884
ATC,N06AB10,475025
ATC,N06AC01,369
ATC,N06AC02,1272
ATC,N06AD02,511
ATC,N06AE02,586
ATC,N06AG02,58550
ATC,N06AX03,59522
ATC,N06AX05,27196
ATC,N06AX11,625153
ATC,N06AX12,91434
ATC,N06AX16,415511
ATC,N06AX17,12016
ATC,N06AX18,10067
ATC,N06AX21,228968
ATC,N06AX22,15402
ATC,N06AX26,58984
ATC,N06BA02,1031
ATC,N06BA04,50999
ATC,N06BA07,3390
ATC,N06BA09,2511
ATC,N06BA12,3565
ATC,N06BX03,312
ATC,N06CA01,185279
ATC,N06DA02,104924
ATC,N06DA03,64991
ATC,N06DA04,33646
ATC,N06DX01,140433
ATC,N07AA02,14358
ATC,N07AA03,1826
ATC,N07AA05,388
ATC,N07AA06,146
ATC,N07AB01,1680
ATC,N07AB02,144
ATC,N07BA03,18912
ATC,N07BB01,30493
ATC,N07BB04,1047
ATC,N07BB05,192
ATC,N07BC02,7003
ATC,N07BC51,4214
ATC,N07CA01,107780
ATC,N07XX02,1290
ATC,N07XX04,805
ATC,N07XX06,191
ATC,N07XX09,3065
ATC,P01AB01,184150
ATC,P01AB02,5059
ATC,P01AB03,276
ATC,P01BA01,2510
ATC,P01BA02,199794
ATC,P01BA05,358
ATC,P01BC02,240
ATC,R01AB01,1175
ATC,R01AC01,16206
ATC,R01AC02,8572
ATC,R01AC03,954
ATC,R01AC07,1634
ATC,R01AD,1637
ATC,R01AD01,145812
ATC,R01AD04,2201
ATC,R01AD05,74013
ATC,R01AD08,360988
ATC,R01AD09,514486
ATC,R01AD11,68660
ATC,R01AD12,257972
ATC,R01AD58,135882
ATC,R01AX03,7283
ATC,R01BA01,14957
ATC,R01BA51,48604
ATC,R01BA52,202967
ATC,R02AD02,3419
ATC,R03AA01,110
ATC,R03AC02,1100540
ATC,R03AC03,194987
ATC,R03AC04,6740
ATC,R03AC12,113193
ATC,R03AC13,90051
ATC,R03AC18,8818
ATC,R03AC19,3324
ATC,R03AK,962
ATC,R03AK03,69094
ATC,R03AK04,9823
ATC,R03AK06,535636
ATC,R03AK07,467622
ATC,R03AK08,47529
ATC,R03AK10,44163
ATC,R03AK11,34583
ATC,R03AL01,17606
ATC,R03AL02,7352
ATC,R03AL03,8592
ATC,R03AL04,5334
ATC,R03AL05,2446
ATC,R03AL06,15206
ATC,R03AL08,7348
ATC,R03AL09,9211
ATC,R03BA01,284509
ATC,R03BA02,384525
ATC,R03BA05,434053
ATC,R03BA07,6837
ATC,R03BA08,112729
ATC,R03BB01,44067
ATC,R03BB02,6509
ATC,R03BB04,312260
ATC,R03BB05,1951
ATC,R03BB06,4195
ATC,R03BB07,5974
ATC,R03BC01,13551
ATC,R03BC03,36075
ATC,R03CA02,1197
ATC,R03CC02,21489
ATC,R03CC03,6617
ATC,R03DA04,105267
ATC,R03DA05,5171
ATC,R03DA54,2639
ATC,R03DA74,538
ATC,R03DB04,1241
ATC,R03DC01,17262
ATC,R03DC03,307409
ATC,R03DX05,819
ATC,R03DX07,3632
ATC,R03DX09,247
ATC,R05CA10,4224
ATC,R05CB01,4120
ATC,R05CB02,3382
ATC,R05CB03,4176
ATC,R05CB13,721
ATC,R05DA01,22070
ATC,R05DA05,1143
ATC,R05DA09,2821
ATC,R05DA20,95959
ATC,R05DB03,201
ATC,R05DB05,7118
ATC,R05DB20,12060
ATC,R05FA02,193438
ATC,R05FB02,166510
ATC,R06AB03,109
ATC,R06AB05,104
ATC,R06AD02,102
ATC,R06AD03,133
ATC,R06AE02,121
ATC,R06AE03,321
ATC,R06AE07,660223
ATC,R06AE08,1666
ATC,R06AE09,168594
ATC,R06AE53,3515
ATC,R06AE55,343
ATC,R06AX11,10360
ATC,R06AX12,19268
ATC,R06AX13,145927
ATC,R06AX18,14152
ATC,R06AX22,194463
ATC,R06AX25,1102
ATC,R06AX26,57504
ATC,R06AX27,297551
ATC,S01AA01,14146
ATC,S01AA02,987
ATC,S01AA03,793
ATC,S01AA12,468
ATC,S01AA13,5295
ATC,S01AA30,1139
ATC,S01AD03,11115
ATC,S01AX11,6933
ATC,S01AX12,682
ATC,S01BA01,16770
ATC,S01BA04,8358
