source_vocabulary_id,source_code,n_events
ATC,A12AA12,8825
ATC,A12AX,1538165
ATC,A12BA01,1417360
ATC,A12BA51,22401
ATC,A12CA01,35061
ATC,A12CC,85743
ATC,A12CC02,230
ATC,A12CC04,5115
ATC,A12CE,535
ATC,A14AA08,1310
ATC,A14AB01,850
ATC,A16AA01,400
ATC,A16AA04,210
ATC,A16AA06,285
ATC,A16AB04,325
ATC,A16AX03,873
ATC,A16AX04,232
ATC,A16AX08,110
ATC,A16AX09,334
ATC,B01AA03,889412
ATC,B01AB01,153649
ATC,B01AB02,1935
ATC,B01AB04,180527
ATC,B01AB05,3531351
ATC,B01AB09,2240
ATC,B01AB10,440201
ATC,B01AC04,459389
ATC,B01AC06,1282648
ATC,B01AC07,15997
ATC,B01AC11,1800
ATC,B01AC13,205
ATC,B01AC16,17891
ATC,B01AC21,1090
ATC,B01AC22,13843
ATC,B01AC24,174089
ATC,B01AC25,520
ATC,B01AC27,841
ATC,B01AC30,212916
ATC,B01AD02,11917
ATC,B01AD04,499
ATC,B01AD11,340
ATC,B01AE03,315
ATC,B01AE07,71501
ATC,B01AF01,224703
ATC,B01AF02,213993
ATC,B01AF03,8349
ATC,B01AX01,2285
ATC,B01AX05,8172
ATC,B01AX06,13160
ATC,B02AA02,240879
ATC,B02BA01,129913
ATC,B02BB01,1035
ATC,B02BC06,1535
ATC,B02BC30,1495
ATC,B02BD01,14430
ATC,B02BD02,11715
ATC,B02BD03,1260
ATC,B02BD04,1003
ATC,B02BD06,4713
ATC,B02BD07,875
ATC,B02BD08,895
ATC,B02BD09,1946
ATC,B02BD10,1095
ATC,B02BX04,1500
ATC,B02BX05,5054
ATC,B02BX06,259
ATC,B03AA01,316399
ATC,B03AA02,2709
ATC,B03AA07,48360
ATC,B03AB05,26912
ATC,B03AC,130493
ATC,B03AC01,7904
ATC,B03AC02,21033
ATC,B03AC06,1890
ATC,B03AC07,245
ATC,B03AD01,6629
ATC,B03BA01,96001
ATC,B03BA02,1695
ATC,B03BA03,111230
ATC,B03BB01,303394
ATC,B03XA01,39553
ATC,B03XA02,145724
ATC,B03XA03,37270
ATC,B05AA01,66422
ATC,B05AA02,1779
ATC,B05AA06,240
ATC,B05AA07,735
ATC,B05BA01,495
ATC,B05BA02,1654
ATC,B05BA03,9217
ATC,B05BA10,41735
ATC,B05BB01,83621
ATC,B05BB02,4850
ATC,B05BC01,1860
ATC,B05CA05,1319
ATC,B05CA10,579
ATC,B05CB10,560
ATC,B05D,225
ATC,B05DA,14365
ATC,B05DB,10009
ATC,B05XA,162
ATC,B05XA01,51561
ATC,B05XA03,62637
ATC,B05XA05,20405
ATC,B05XA06,970
ATC,B05XA14,18764
ATC,B05XA30,490
ATC,B05XA31,3864
ATC,B05XB01,2915
ATC,B05XC,9848
ATC,B05XX,360
ATC,B06AC01,665
ATC,B06AC02,990
ATC,C01AA05,266691
ATC,C01B,650
ATC,C01BA01,285
ATC,C01BA03,668
ATC,C01BB01,340
ATC,C01BB02,1097
ATC,C01BC03,1449
ATC,C01BC04,69074
ATC,C01BD01,138997
ATC,C01BD05,700
ATC,C01BD07,9814
ATC,C01BG11,3470
ATC,C01CA01,17497
ATC,C01CA02,12440
ATC,C01CA03,21881
ATC,C01CA04,913
ATC,C01CA06,935
ATC,C01CA07,1078
ATC,C01CA17,1329
ATC,C01CA24,216218
ATC,C01CA26,5975
ATC,C01CE02,15562
ATC,C01CX08,9738
ATC,C01DA02,219520
ATC,C01DA08,428401
ATC,C01DA14,296586
ATC,C01EA01,440
ATC,C01EB09,145
ATC,C01EB10,18009
ATC,C01EB17,4295
ATC,C01EB18,175
ATC,C01EB21,655
ATC,C02AC01,106546
ATC,C02AC02,10778
ATC,C02AC05,76644
ATC,C02CA01,59512
ATC,C02DA01,1350
ATC,C02DB01,490
ATC,C02DC01,540
ATC,C02DD01,323
ATC,C02KX01,3411
ATC,C02KX02,1073
ATC,C02KX04,1576
ATC,C02KX05,2262
ATC,C03AA03,152284
ATC,C03BA08,32480
ATC,C03BA11,10497
ATC,C03CA01,2889140
ATC,C03DA01,402806
ATC,C03DA02,1199
ATC,C03DA04,1764
ATC,C03DB01,1443
ATC,C03EA01,114259
ATC,C03EA02,965
ATC,C03EB01,67834
ATC,C03XA01,924
ATC,C04AD03,4213
ATC,C04AE01,315
ATC,C04AX02,695
ATC,C05AA01,4303
ATC,C05AA04,25282
ATC,C05AA08,23372
ATC,C05AE01,5271
ATC,C05AX03,315
ATC,C05BA01,12162
ATC,C05BB02,4860
ATC,C05BB04,5575
ATC,C07AA03,1579
ATC,C07AA05,410781
ATC,C07AA07,43684
ATC,C07AB02,469024
ATC,C07AB03,33063
ATC,C07AB04,4214
ATC,C07AB05,8720
ATC,C07AB07,2691497
ATC,C07AB08,10169
ATC,C07AB09,805
ATC,C07AB12,23612
ATC,C07AG01,114187
ATC,C07AG02,93966
ATC,C07BB02,5855
ATC,C07BB07,34332
ATC,C07BB12,955
ATC,C07FB02,11755
ATC,C08CA01,1219425
ATC,C08CA02,121348
ATC,C08CA03,5790
ATC,C08CA04,335
ATC,C08CA05,71577
ATC,C08CA06,13227
ATC,C08CA07,3170
ATC,C08CA10,9880
ATC,C08CA13,236763
ATC,C08DA01,52912
ATC,C08DB01,31354
ATC,C09AA01,2384
ATC,C09AA02,369161
ATC,C09AA03,53269
ATC,C09AA04,76974
ATC,C09AA05,928384
ATC,C09AA06,1140
ATC,C09BA02,75649
ATC,C09BA03,16281
ATC,C09BA04,13202
ATC,C09BA05,11094
ATC,C09BA06,850
ATC,C09BB02,4349
ATC,C09BB04,11598
ATC,C09BB05,985
ATC,C09BX01,1545
ATC,C09BX02,125
ATC,C09CA01,534740
ATC,C09CA02,5875
ATC,C09CA03,143593
ATC,C09CA06,493221
ATC,C09CA07,78760
ATC,C09CA08,12010
ATC,C09DA01,134919
ATC,C09DA02,3680
ATC,C09DA03,50329
ATC,C09DA06,86009
ATC,C09DA07,36025
ATC,C09DA08,3310
ATC,C09DB01,26373
ATC,C09DB02,1500
ATC,C09DX01,12089
ATC,C09DX04,14126
ATC,C09XA02,750
ATC,C10AA01,832025
ATC,C10AA02,11145
ATC,C10AA03,52819
ATC,C10AA04,44091
ATC,C10AA05,969388
ATC,C10AA07,284222
ATC,C10AB02,2071
ATC,C10AB04,880
ATC,C10AB05,11889
ATC,C10AC01,21389
ATC,C10AX09,89340
ATC,C10AX13,968
ATC,C10AX14,380
ATC,C10BA02,905
ATC,C10BX11,285
ATC,D01AA02,1380
ATC,D01AC01,4135
ATC,D01AC02,45837
ATC,D01AC03,235
ATC,D01AC07,1674
ATC,D01AC08,15378
ATC,D01AC20,36839
ATC,D01AE14,1220
ATC,D01AE15,31643
ATC,D01AE16,7525
ATC,D01BA02,29292
ATC,D02AB,345
ATC,D02AC,165
ATC,D02AE01,100400
ATC,D02AE51,915
ATC,D02AF,385
ATC,D02AG01,5120
ATC,D02AG02,94587
ATC,D02AG03,43452
ATC,D02AG04,55459
ATC,D02AX,156430
ATC,D03AX,265
ATC,D03AX03,13123
ATC,D03BA02,689
ATC,D04AB01,9298
ATC,D05AX02,2205
ATC,D05AX03,2149
ATC,D05AX52,56732
ATC,D05BB02,36998
ATC,D06AX01,147714
ATC,D06AX04,5214
ATC,D06AX09,6280
ATC,D06BA01,4876
ATC,D06BB03,9918
ATC,D06BB04,40876
ATC,D06BB06,175
ATC,D06BB10,21486
ATC,D06BX01,19228
ATC,D06BX02,3515
ATC,D07AA02,216932
ATC,D07AB01,1550
ATC,D07AB02,107616
ATC,D07AB08,179094
ATC,D07AC01,242086
ATC,D07AC03,1485
ATC,D07AC13,176064
ATC,D07AC14,2599
ATC,D07AD01,141550
ATC,D07BA04,80032
ATC,D07BB04,49124
ATC,D07BC01,8487
ATC,D07CA01,33949
ATC,D07CC01,44591
ATC,D07XA01,295
ATC,D07XC01,88698
ATC,D08AC02,3479
ATC,D08AC05,215
ATC,D08AG02,1050
ATC,D08AX06,245
ATC,D09AA02,295
ATC,D09AB01,7515
ATC,D10AD01,11073
ATC,D10AD03,9674
ATC,D10AD53,9656
ATC,D10AE01,7418
ATC,D10AF01,17633
ATC,D10AF51,15029
ATC,D10AX03,9712
ATC,D10BA01,68043
ATC,D11AC03,707
ATC,D11AF,539
ATC,D11AH01,172296
ATC,D11AH02,40508
ATC,D11AH04,4080
ATC,D11AH05,622
ATC,D11AX01,1739
ATC,D11AX10,625
ATC,D11AX16,975
ATC,D11AX18,135
ATC,D11AX19,430
ATC,D11AX21,3569
ATC,D11AX22,7176
ATC,G01AA10,23431
ATC,G01AC05,4211
ATC,G01AF01,47198
ATC,G01AF02,7669
ATC,G01AF04,3960
ATC,G01AF05,135
ATC,G01AF08,125
ATC,G02AB01,840
ATC,G02BA02,1030
ATC,G02BA03,62323
ATC,G02BB01,19646
ATC,G02CB01,1374
ATC,G02CB03,2248
ATC,G02CB04,470
ATC,G03AA07,6335
ATC,G03AA09,18612
ATC,G03AA10,20056
ATC,G03AA11,420
ATC,G03AA12,65942
ATC,G03AA13,5247
ATC,G03AA14,16325
ATC,G03AA16,2532
ATC,G03AB03,721
ATC,G03AB05,150
ATC,G03AB06,155
ATC,G03AB08,11647
ATC,G03AC01,5478
ATC,G03AC03,4662
ATC,G03AC06,370
ATC,G03AC08,15969
ATC,G03AC09,108530
ATC,G03AC10,688
ATC,G03AD01,1675
ATC,G03AD02,948
ATC,G03BA03,74904
ATC,G03CA03,434482
ATC,G03CA04,39659
ATC,G03CX01,7922
ATC,G03DA02,7251
ATC,G03DA04,91895
ATC,G03DB01,38143
ATC,G03DB08,4798
ATC,G03DC02,74626
ATC,G03DC03,7173
ATC,G03FA01,26946
ATC,G03FA12,14536
ATC,G03FA14,22721
ATC,G03FA17,3959
ATC,G03FB05,8313
ATC,G03FB06,3359
ATC,G03FB08,22395
ATC,G03GA01,16598
ATC,G03GA02,13479
ATC,G03GA05,95248
ATC,G03GA06,21255
ATC,G03GA08,52246
ATC,G03GA30,1510
ATC,G03GB02,11924
ATC,G03HA01,12480
ATC,G03HB01,22621
ATC,G03XB01,133011
ATC,G03XB02,8062
ATC,G03XC01,340
ATC,G04,2635
ATC,G04A,140
ATC,G04BD04,24706
ATC,G04BD07,14689
ATC,G04BD08,62843
ATC,G04BD09,9259
ATC,G04BD10,1865
ATC,G04BD11,23518
ATC,G04BD12,111381
ATC,G04BE01,22637
ATC,G04BE03,152728
ATC,G04BE08,34926
ATC,G04BE09,1355
ATC,G04BE10,884
ATC,G04BE30,1558
ATC,G04BX,3585
ATC,G04BX01,405407
ATC,G04BX13,265
ATC,G04BX14,400
ATC,G04CA01,76847
ATC,G04CA02,367455
ATC,G04CA52,94158
ATC,G04CA53,1876
ATC,G04CB01,90606
ATC,G04CB02,29581
ATC,G04CX02,790
ATC,H01AA02,6160
ATC,H01AB01,4540
ATC,H01AC01,37079
ATC,H01AX01,400
ATC,H01BA01,295
ATC,H01BA02,42095
ATC,H01BA04,4645
ATC,H01BB02,1680
ATC,H01CA02,30129
ATC,H01CB02,23352
ATC,H01CB03,10817
ATC,H01CB05,2615
ATC,H01CC01,6649
ATC,H01CC02,3195
ATC,H02AA02,26430
ATC,H02AB01,20471
ATC,H02AB02,758736
ATC,H02AB04,543571
ATC,H02AB06,2074406
ATC,H02AB07,340645
ATC,H02AB08,5192
ATC,H02AB09,226402
ATC,H02BX01,11389
ATC,H03AA01,1027593
ATC,H03AA02,5135
ATC,H03AA03,1415
ATC,H03BA02,134
ATC,H03BB01,128946
ATC,H03BC,480
ATC,H04AA01,111380
ATC,H05AA02,5628
ATC,H05BA01,4360
ATC,H05BX01,25332
ATC,H05BX02,8975
ATC,J01AA02,543361
ATC,J01AA04,32549
ATC,J01AA07,11569
ATC,J01AA08,870
ATC,J01AA12,3310
ATC,J01CA01,20883
ATC,J01CA04,980706
ATC,J01CA08,289199
ATC,J01CA20,210
ATC,J01CE01,98165
ATC,J01CE02,255172
ATC,J01CE08,23515
ATC,J01CE09,6193
ATC,J01CE10,1335
ATC,J01CF02,43876
ATC,J01CF05,37614
ATC,J01CR02,404048
ATC,J01CR05,233953
ATC,J01CR50,1068
ATC,J01DB01,1947368
ATC,J01DB04,7355
ATC,J01DC02,2075010
ATC,J01DC04,2335
ATC,J01DD01,1076
ATC,J01DD02,25485
ATC,J01DD04,317221
ATC,J01DD52,230
ATC,J01DD54,4659
ATC,J01DE01,135
ATC,J01DF01,1520
ATC,J01DH02,128534
ATC,J01DH03,48554
ATC,J01DH51,1518
ATC,J01DI02,920
ATC,J01DI54,600
ATC,J01EA01,315581
ATC,J01EE01,169967
ATC,J01EE02,112112
ATC,J01FA01,11627
ATC,J01FA06,83888
ATC,J01FA09,24293
ATC,J01FA10,160707
ATC,J01FA15,1645
ATC,J01FF01,315467
ATC,J01GA01,1850
ATC,J01GB01,32716
ATC,J01GB03,10453
ATC,J01GB06,2877
ATC,J01GB07,26249
ATC,J01MA01,1295
ATC,J01MA02,769253
ATC,J01MA06,4485
ATC,J01MA12,411250
ATC,J01MA14,164868
ATC,J01XA01,139727
ATC,J01XA02,3800
ATC,J01XA04,140
ATC,J01XB01,1678
ATC,J01XC01,895
ATC,J01XD01,453446
ATC,J01XE01,179084
ATC,J01XX01,6394
ATC,J01XX05,48214
ATC,J01XX08,13630
ATC,J01XX09,2560
ATC,J02AA01,8259
ATC,J02AB02,545
ATC,J02AC01,220379
ATC,J02AC02,8724
ATC,J02AC03,6314
ATC,J02AC04,8445
ATC,J02AC05,543
ATC,J02AX04,10350
ATC,J02AX05,9994
ATC,J02AX06,4400
ATC,J04AA01,367
ATC,J04AB01,780
ATC,J04AB02,44996
ATC,J04AB04,1379
ATC,J04AB05,190
ATC,J04AC01,22332
ATC,J04AD03,295
ATC,J04AK01,11169
ATC,J04AK02,15861
ATC,J04AK05,364
ATC,J04BA01,595
ATC,J04BA02,9382
ATC,J05AB01,148248
ATC,J05AB04,11265
ATC,J05AB06,8227
ATC,J05AB09,1394
ATC,J05AB11,194238
ATC,J05AB12,235
ATC,J05AB14,35537
ATC,J05AB16,135
ATC,J05AD01,6725
ATC,J05AE01,405
ATC,J05AE03,36844
ATC,J05AE06,1292
ATC,J05AE07,345
ATC,J05AE08,12348
ATC,J05AE10,25597
ATC,J05AE11,115
ATC,J05AE12,120
ATC,J05AE14,180
ATC,J05AF01,1734
ATC,J05AF05,4618
ATC,J05AF06,2097
ATC,J05AF07,12192
ATC,J05AF09,145
ATC,J05AF10,595
ATC,J05AF13,455
ATC,J05AG01,8382
ATC,J05AG03,5155
ATC,J05AG04,3035
ATC,J05AG05,2650
ATC,J05AG06,405
ATC,J05AH01,141
ATC,J05AH02,138610
ATC,J05AP01,1505
ATC,J05AP54,3300
ATC,J05AP55,7022
ATC,J05AP57,1094
ATC,J05AR01,940
ATC,J05AR02,18947
ATC,J05AR03,48117
ATC,J05AR06,9832
ATC,J05AR08,5385
ATC,J05AR09,3755
ATC,J05AR10,3153
ATC,J05AR13,20709
ATC,J05AR14,1395
ATC,J05AR17,19446
ATC,J05AR18,5460
ATC,J05AR19,4809
ATC,J05AR20,8462
ATC,J05AR21,385
ATC,J05AR22,2552
ATC,J05AR24,2681
ATC,J05AR25,654
ATC,J05AX,465
ATC,J05AX08,18983
ATC,J05AX09,825
ATC,J05AX12,27497
ATC,J05AX14,170
ATC,J05AX15,870
ATC,J05AX16,195
ATC,J05AX18,275
ATC,J05AX65,450
ATC,J05AX67,225
ATC,J05AX68,480
ATC,J05AX69,345
ATC,J06AA03,130
ATC,J06BA01,12363
ATC,J06BA02,36158
ATC,J06BB01,33085
ATC,J06BB02,325
ATC,J06BB04,950
ATC,J06BB05,709
ATC,J06BB16,3973
ATC,J06BB21,310
ATC,J07AE01,449
ATC,J07AG01,6497
ATC,J07AH04,794
ATC,J07AH08,3615
ATC,J07AH09,395
ATC,J07AJ52,4572
ATC,J07AL01,24466
ATC,J07AL02,121540
ATC,J07AL52,1376
ATC,J07AM51,125135
ATC,J07AN01,87345
ATC,J07AP01,954
ATC,J07AP03,385
ATC,J07BA01,17685
ATC,J07BA02,555
ATC,J07BB01,989
ATC,J07BB02,96841
ATC,J07BB03,1337
ATC,J07BC01,23174
ATC,J07BC02,7975
ATC,J07BC20,14091
ATC,J07BD52,624
ATC,J07BF03,1825
ATC,J07BG01,1979
ATC,J07BK01,4618
ATC,J07BK02,469
ATC,J07BL01,930
ATC,J07BM01,1095
ATC,J07BM02,245
ATC,J07BM03,964
ATC,J07CA02,225
ATC,J07CA06,9260
ATC,L01AA01,17554
ATC,L01AA02,3535
ATC,L01AA03,7133
ATC,L01AA07,180
ATC,L01AA09,1075
ATC,L01AB01,780
ATC,L01AD02,415
ATC,L01AX03,32418
ATC,L01BA01,97783
ATC,L01BA04,1045
ATC,L01BB02,45841
ATC,L01BB03,1720
ATC,L01BB04,605
ATC,L01BB05,2150
ATC,L01BC01,228
ATC,L01BC02,145
ATC,L01BC05,3865
ATC,L01BC06,90749
ATC,L01BC07,2140
ATC,L01BC52,320
ATC,L01BC53,2915
ATC,L01BC59,1670
ATC,L01CA02,321
ATC,L01CA04,16533
ATC,L01CB,1045
ATC,L01CB01,12187
ATC,L01CD01,7225
ATC,L01CD02,2915
ATC,L01DB01,3693
ATC,L01DB03,3065
ATC,L01DB06,225
ATC,L01DB07,345
ATC,L01DC01,2080
ATC,L01DC03,1090
ATC,L01EF01,426
ATC,L01XA01,620
ATC,L01XA02,14975
ATC,L01XA03,515
ATC,L01XB01,420
ATC,L01XC02,22269
ATC,L01XC03,668
ATC,L01XC04,105
ATC,L01XC07,3185
ATC,L01XC18,120
ATC,L01XC24,930
ATC,L01XD04,2760
ATC,L01XE,105
ATC,L01XE01,14001
ATC,L01XE02,3390
ATC,L01XE03,5696
ATC,L01XE04,12335
ATC,L01XE05,6265
ATC,L01XE06,4845
ATC,L01XE07,3495
ATC,L01XE08,2175
ATC,L01XE10,3650
ATC,L01XE11,7245
ATC,L01XE13,2015
ATC,L01XE14,300
ATC,L01XE15,985
ATC,L01XE16,1280
ATC,L01XE17,1460
ATC,L01XE18,5465
ATC,L01XE21,3110
ATC,L01XE23,6095
ATC,L01XE24,925
ATC,L01XE25,2115
ATC,L01XE26,2325
ATC,L01XE27,1885
ATC,L01XE29,635
ATC,L01XE31,2210
ATC,L01XE33,10448
ATC,L01XE35,305
ATC,L01XE36,430
ATC,L01XE39,535
ATC,L01XE41,305
ATC,L01XE46,375
ATC,L01XX05,61972
ATC,L01XX11,370
ATC,L01XX14,1030
ATC,L01XX17,3025
ATC,L01XX19,230
ATC,L01XX23,1305
ATC,L01XX25,1075
ATC,L01XX32,9723
ATC,L01XX35,3490
ATC,L01XX38,285
ATC,L01XX43,230
ATC,L01XX45,1035
ATC,L01XX46,550
ATC,L01XX47,760
ATC,L01XX50,920
ATC,L01XX52,2765
ATC,L02AB02,3909
ATC,L02AE01,1640
ATC,L02AE02,94842
ATC,L02AE03,17251
ATC,L02AE04,3107
ATC,L02BA01,97864
ATC,L02BA02,215
ATC,L02BA03,12703
ATC,L02BB01,910
ATC,L02BB03,42102
ATC,L02BB04,17315
ATC,L02BG03,6812
ATC,L02BG04,177103
ATC,L02BG06,25051
ATC,L02BX02,26773
ATC,L02BX03,15249
ATC,L03AA02,165312
ATC,L03AA10,290
ATC,L03AA13,64659
ATC,L03AA14,11666
ATC,L03AB01,215
ATC,L03AB04,3780
ATC,L03AB05,11570
ATC,L03AB07,26271
ATC,L03AB08,6368
ATC,L03AB10,835
ATC,L03AB11,11290
ATC,L03AB13,2864
ATC,L03AX03,5850
ATC,L03AX13,16036
ATC,L03AX16,955
ATC,L04AA03,815
ATC,L04AA04,3640
ATC,L04AA06,165816
ATC,L04AA10,5478
ATC,L04AA13,56128
ATC,L04AA18,905
ATC,L04AA23,2500
ATC,L04AA24,10945
ATC,L04AA25,480
ATC,L04AA26,185
ATC,L04AA27,9464
ATC,L04AA29,4289
ATC,L04AA31,7526
ATC,L04AA32,3012
ATC,L04AA33,5570
ATC,L04AA34,225
ATC,L04AA36,990
ATC,L04AA37,3027
ATC,L04AB01,59635
ATC,L04AB02,50093
ATC,L04AB04,76408
ATC,L04AB05,12866
ATC,L04AB06,32760
ATC,L04AC02,2778
ATC,L04AC03,2023
ATC,L04AC05,11390
ATC,L04AC07,9422
ATC,L04AC10,7060
ATC,L04AC13,1178
ATC,L04AC14,822
ATC,L04AC16,1139
ATC,L04AD01,359496
ATC,L04AD02,197177
ATC,L04AX01,249685
ATC,L04AX02,2369
ATC,L04AX03,537984
ATC,L04AX04,33782
ATC,L04AX05,4895
ATC,L04AX06,2240
ATC,L04AX07,5025
ATC,M01AB01,23206
ATC,M01AB05,389868
ATC,M01AB08,1120
ATC,M01AB15,10825
ATC,M01AB51,535
ATC,M01AB55,4500
ATC,M01AC06,54693
ATC,M01AE01,5868848
ATC,M01AE02,440323
ATC,M01AE03,192912
ATC,M01AE17,67481
ATC,M01AE51,300
ATC,M01AE52,64048
ATC,M01AG01,1740
ATC,M01AG02,12573
ATC,M01AH01,39980
ATC,M01AH04,9283
ATC,M01AH05,623029
ATC,M01AX01,3460
ATC,M01AX05,141822
ATC,M01AX25,49148
ATC,M01C,1195
ATC,M01CB01,9350
ATC,M01CB03,150
ATC,M01CX,164
ATC,M02AA07,26774
ATC,M02AA10,21166
ATC,M02AA13,716
ATC,M02AA15,72116
ATC,M02AC,5736
ATC,M02AX10,239
ATC,M03AB01,6344
ATC,M03AC09,3629
ATC,M03AX01,9486
ATC,M03BC01,218168
ATC,M03BC51,45495
ATC,M03BX01,57087
ATC,M03BX02,267390
ATC,M04AA01,274594
ATC,M04AA03,6884
ATC,M04AB01,400
ATC,M04AC01,7684
ATC,M05BA02,10116
ATC,M05BA03,7969
ATC,M05BA04,119223
ATC,M05BA06,20853
ATC,M05BA07,19930
ATC,M05BA08,44982
ATC,M05BB03,13870
ATC,M05BX03,5745
ATC,M05BX04,104623
ATC,M09AA72,7870
ATC,M09AB02,1125
ATC,M09AX01,1457
ATC,M09AX07,275
ATC,N01AH01,268645
ATC,N01AH02,163141
ATC,N01AX01,19533
ATC,N01AX03,988
ATC,N01AX10,72657
ATC,N01AX14,112840
ATC,N01AX63,4159
ATC,N01BA03,2050
ATC,N01BB01,2993
ATC,N01BB02,781020
ATC,N01BB04,2410
ATC,N01BB09,221489
ATC,N01BB10,17988
ATC,N01BB20,26761
ATC,N01BB52,86420
ATC,N01BB54,46031
ATC,N01BB58,4198
ATC,N01BX04,735
ATC,N02AA01,430078
ATC,N02AA03,9208
ATC,N02AA05,6017769
ATC,N02AA55,604884
ATC,N02AA59,1526286
ATC,N02AB02,26957
ATC,N02AB03,202395
ATC,N02AE01,284229
ATC,N02AJ06,902625
ATC,N02AJ08,4195
ATC,N02AJ13,12949
ATC,N02AJ14,210
ATC,N02AX02,2194038
ATC,N02AX52,655
ATC,N02BA01,53588
ATC,N02BA51,1427
ATC,N02BE01,11378457
ATC,N02BE51,2178
ATC,N02BG10,1105
ATC,N02CA01,285
ATC,N02CA52,1880
ATC,N02CC01,127940
ATC,N02CC02,2618
ATC,N02CC03,23013
ATC,N02CC04,16662
ATC,N02CC05,8345
ATC,N02CC06,15462
ATC,N02CC07,14382
ATC,N02CD01,1755
ATC,N02CD03,662
ATC,N02CX07,2590
ATC,N03A,607
ATC,N03AA02,9126
ATC,N03AA03,2126
ATC,N03AB02,22989
ATC,N03AB05,15981
ATC,N03AD01,7674
ATC,N03AE01,148597
ATC,N03AF01,116623
ATC,N03AF02,246352
ATC,N03AF03,6465
